상호명,분류,영업상태,도로명주소,시군구명,공사립구분,위도,경도,인허가일자,폐업일자
초원(190),골프연습장,폐업,"서울특별시 강남구 선릉로111길 38-3 (논현동, 대림빌라)",강남구,사립,37.51035501732803,127.03737067741301,2000-03-18,2021-03-11
삼성골프,골프연습장,폐업,"서울특별시 강남구 삼성로92길 27, 3층 (삼성동)",강남구,사립,37.50835170575686,127.05558353523949,2000-11-24,2021-12-28
에스앤티케이 골프(560),골프연습장,폐업,"서울특별시 강남구 역삼로 179, 지하1층 (역삼동, 한빛빌딩)",강남구,사립,37.49593385705491,127.03572479014079,2015-12-10,2021-09-16
"골프존파크 신사, 압구정역점",골프연습장,폐업,"서울특별시 강남구 논현로 833 (신사동,재경B/D (B1))",강남구,사립,37.52281576234941,127.02475732426461,2009-11-24,2021-09-30
타워스(스크린골프)(436),골프연습장,폐업,"서울특별시 강남구 테헤란로27길 18 (역삼동,동암빌딩 B2, B3)",강남구,사립,37.5025700658424,127.03504405424465,2009-12-15,2021-06-21
그린힐(스크린)(438),골프연습장,폐업,"서울특별시 강남구 역삼로7길 17 (역삼동,B1,B2)",강남구,사립,37.49532559280316,127.02964077784412,2009-12-31,2022-10-25
톡 스크린(573)[room7개],골프연습장,폐업,"서울특별시 강남구 역삼로25길 35, 1층 (역삼동, 씨앤케이)",강남구,사립,37.498523054525904,127.03594846679415,2016-02-26,2021-04-06
골프존투어(스크린)(439),골프연습장,폐업,"서울특별시 강남구 강남대로62길 23 (역삼동,역삼빌딩 B1)",강남구,사립,37.490898432461215,127.03053943690654,2010-01-05,2022-08-02
라이언골프아카데미,골프연습장,폐업,서울특별시 강남구 도곡로7길 7 (역삼동),강남구,사립,37.49117438513351,127.03166783189253,2003-07-30,2022-01-26
케이원골프,골프연습장,폐업,"서울특별시 강남구 학동로101길 15, 지하1층 일부호 (청담동, 청구 빌딩)",강남구,사립,37.52130259237409,127.05450496309051,2013-05-27,2021-07-01
GOTO 선릉 골프,골프연습장,폐업,"서울특별시 강남구 테헤란로 317 (역삼동,지층)",강남구,사립,37.503965085656766,127.04285551281164,2009-05-08,2021-11-01
강남스크린(248),골프연습장,폐업,서울특별시 강남구 언주로130길 18 (논현동),강남구,사립,37.51497226758043,127.0340397502811,2003-03-07,2021-03-11
엣지 스크린골프[505],골프연습장,폐업,"서울특별시 강남구 광평로51길 6-15 (수서동, 씨엔에스빌딩)",강남구,사립,37.48864332022324,127.10078189273268,2012-04-05,2021-07-02
라온골프존 GDR아카데미,골프연습장,폐업,"서울특별시 강남구 헌릉로571길 7, 2층 (세곡동)",강남구,사립,37.46604966289048,127.09846098527045,2018-06-27,2021-11-02
라온골프(스크린)(443),골프연습장,폐업,"서울특별시 강남구 학동로 105 (논현동, 제이빌딩)",강남구,사립,37.51185149445553,127.01921583288174,2010-02-03,2022-10-05
청담 원,골프연습장,폐업,"서울특별시 강남구 도산대로 510 (청담동,B103, B104)",강남구,사립,37.52397648778549,127.04598764973086,2010-05-12,2021-06-16
모비딕스크린골프(456),골프연습장,폐업,"서울특별시 강남구 테헤란로 312 (역삼동,지하2,3층)",강남구,사립,37.50291177307578,127.04217093164496,2010-06-08,2021-02-08
키움골프GDR아카데미 마곡점,골프연습장,폐업,"서울특별시 강서구 마곡동로 56, 건와빌딩 302~304호 (마곡동)",강서구,사립,37.55998549873359,126.83088258021823,2018-12-13,2022-07-21
카카오스크린 태릉,골프연습장,폐업,서울특별시 노원구 동일로174길 7 (공릉동),노원구,사립,37.618972304737625,127.07295896974713,2018-12-13,2022-05-04
10월스크린,골프연습장,폐업,"서울특별시 구로구 구일로8길 85, 2층호 (구로동)",구로구,사립,37.49692879775259,126.87195427881258,2018-11-13,2020-04-06
프렌즈스크린 마곡나루점,골프연습장,폐업,"서울특별시 강서구 마곡중앙로 171, 마곡나루역프라이빗타워Ⅱ B101,B102호 (마곡동)",강서구,사립,37.56904704592229,126.82488752335888,2018-12-24,2021-12-22
GDR아카데미 송파 법조타운점,골프연습장,폐업,"서울특별시 송파구 법원로 128, 문정에스케이브이원지엘메트로시티 지하1층 씨지105호~씨지109호 (문정동)",송파구,사립,inf,inf,2018-12-31,2020-05-28
역삼골프연습장,골프연습장,폐업,"서울특별시 강남구 언주로 331, 안산빌딩 역삼동 5층 (역삼동)",강남구,사립,37.497371113378335,127.04188845736707,2021-01-13,2021-11-26
21세기 골프연습장,골프연습장,폐업,"서울특별시 강동구 천호대로 1469-1, 3층 (상일동)",강동구,사립,37.546742613879694,127.16846968227028,2021-01-15,2021-09-23
GYM-MATE FITNESS CLUB,골프연습장,폐업,"서울특별시 양천구 목동동로 385  (목동,벽산미라지타워 B1층)",양천구,사립,37.535864081891255,126.8766168816564,2008-08-08,2022-12-26
JS 골프클럽,골프연습장,폐업,"서울특별시 동작구 동작대로 9 (사당동, 국민은행사당역지점)",동작구,사립,37.47744879080547,126.97821639308341,2006-08-10,2021-05-03
삼성골프아카데미(447)[칸막이 없는 스크린 8타석 포함],골프연습장,폐업,"서울특별시 강남구 봉은사로 474, 지하1층 (삼성동)",강남구,사립,37.51231773542063,127.04893975792861,2010-02-24,2020-03-23
시립창동운동장실내테니스장,테니스,영업중,서울특별시 도봉구 노해로69길 132,도봉구,사립,37.6581828765947,127.050880355756,-,-
오류테니스장,테니스,영업중,서울특별시 구로구 오리로 1156-13,구로구,사립,37.4876832390734,126.838614942987,-,-
두산화성테니스장,테니스,영업중,서울특별시 중랑구 신내로 155,중랑구,사립,37.6138507733231,127.094304854476,-,-
양재테니스클럽,테니스,영업중,서울특별시 서초구 매헌로 99,서초구,사립,37.4730402890888,127.036957851534,-,-
아시아테니스회,테니스,영업중,서울특별시 송파구 올림픽로4길 15,송파구,사립,37.5086639154363,127.074765163143,-,-
테니스닥터,테니스,영업중,서울특별시 서초구 마방로2길 12,서초구,사립,37.4730848961406,127.039116634612,-,-
네오테니스,테니스,영업중,서울특별시 영등포구 문래로 79-4,영등포구,사립,37.5198037413023,126.890946200059,-,-
더에이스테니스아카데미,테니스,영업중,서울특별시 강서구 마곡중앙4로 22,강서구,사립,37.5580880993129,126.829272069777,-,-
찰스테니스아카데미,테니스,영업중,서울특별시 광진구 용마산로3길 72,광진구,사립,37.5568543104874,127.084276800717,-,-
신대방테니스장,테니스,영업중,서울특별시 동작구 대방동1길 46,동작구,사립,37.5018933153266,126.922346922332,-,-
조이테니스연습장,테니스,영업중,서울특별시 강서구 마곡중앙6로 45,강서구,사립,37.5606179703113,126.832707276538,-,-
테니스닥터,테니스,영업중,서울특별시 서초구 마방로4길 16-30,서초구,사립,37.472864157828,127.039673429692,-,-
오토테니스,테니스,영업중,서울특별시 강남구 학동로 118,강남구,사립,37.5116245313762,127.023906733321,-,-
에이원테니스,테니스,영업중,서울특별시 용산구 독서당로 22,용산구,사립,37.5303308223818,127.007744009769,-,-
유박사테니스,테니스,영업중,서울특별시 강남구 광평로39길 3,강남구,사립,37.4852893106179,127.096741111056,-,-
실내테니스레슨,테니스,영업중,서울특별시 강동구 구천면로 165,강동구,사립,37.5418870609633,127.123352862265,-,-
가온테니스아카데미,테니스,영업중,서울특별시 노원구 노원로22길 71,노원구,사립,37.6478737891158,127.074536783962,-,-
최주연테니스아카데미,테니스,영업중,서울특별시 송파구 백제고분로41길 11-9,송파구,사립,37.5068538874208,127.107701531428,-,-
수도테니스장,테니스,영업중,서울특별시 강남구 개포로 408,강남구,사립,37.4849299994873,127.064462961123,-,-
세비야테니스클럽,테니스,영업중,서울특별시 종로구 북촌로5길 10,종로구,사립,37.5794376172651,126.984415596216,-,-
베어하우스테니스클럽,테니스,영업중,서울특별시 성북구 선잠로2길 29-8,성북구,사립,37.5961397940388,126.998819345806,-,-
탑테니스,테니스,영업중,서울특별시 마포구 큰우물로 64,마포구,사립,37.5415642797359,126.945075325424,-,-
테니스UP24,테니스,영업중,서울특별시 광진구 아차산로76길 19,광진구,사립,37.5473408532761,127.108033952318,-,-
테니스피자펍,테니스,영업중,서울특별시 구로구 경인로47길 42-1,구로구,사립,37.5011668434227,126.865922332239,-,-
종로테니스교실,테니스,영업중,서울특별시 종로구 사직로 97,종로구,사립,37.5762995948689,126.969582341399,-,-
한국여자테니스연맹,테니스,영업중,서울특별시 송파구 올림픽로 424,송파구,사립,37.5203493948844,127.115776502358,-,-
테니스트레이닝아카데미내곡,테니스,영업중,서울특별시 성동구 송정16길 1-20,성동구,사립,37.5526421325852,127.067612293386,-,-
양천구립목동테니스장,테니스,영업중,서울특별시 양천구 목동동로 298,양천구,사립,37.5281189555005,126.876499970634,-,-
테니스스퀘어,테니스,영업중,서울특별시 중구 퇴계로 323,중구,사립,37.5644971684488,127.00758530622,-,-
Masters실내테니스장,테니스,영업중,서울특별시 서대문구 독립문로14길 3,서대문구,사립,37.5668165210525,126.963962623063,-,-
컨츄리테니스,테니스,영업중,서울특별시 양천구 목동동로 10,양천구,사립,37.5077450173174,126.861298582711,-,-
서울용마테니스장,테니스,영업중,서울특별시 동작구 대방동길 74,동작구,사립,37.5049738408134,126.925198060763,-,-
테니스메트로,테니스,영업중,서울특별시 중구 장충단로 223,중구,사립,37.5647884836573,127.006868322715,-,-
써티올테니스,테니스,영업중,서울특별시 관악구 남부순환로 1874,관악구,사립,37.4789997962486,126.957736710026,-,-
에이원테니스,테니스,영업중,서울특별시 중구 퇴계로51길 20,중구,사립,37.5639537529492,127.001910267529,-,-
코인테니스,테니스,영업중,서울특별시 강남구 강남대로124길 3-6,강남구,사립,37.5090673455428,127.023035158107,-,-
스포원테니스장,테니스,영업중,서울특별시 서초구 방배천로24길 11,서초구,사립,37.4849872642644,126.984112521268,-,-
선우테니스코트,테니스,영업중,서울특별시 관악구 관악로5길 95,관악구,사립,37.477203659411,126.951283277876,-,-
탑테니스,테니스,영업중,서울특별시 성동구 독서당로 272,성동구,사립,37.5466386017533,127.019466903583,-,-
테니스라운지,테니스,영업중,서울특별시 마포구 독막로 288,마포구,사립,37.5445018139394,126.945090513078,-,-
테니스핏,테니스,영업중,서울특별시 마포구 마포나루길 407,마포구,사립,37.5557742110341,126.893933160604,-,-
탑테니스,테니스,영업중,서울특별시 마포구 신촌로 162,마포구,사립,37.5563110599884,126.94370170972,-,-
올댓테니스아카데미,테니스,영업중,서울특별시 용산구 한강대로57길 4,용산구,사립,37.5343339948737,126.972219308165,-,-
보라매실내테니스아카데미,테니스,영업중,서울특별시 동작구 보라매로5가길 16,동작구,사립,37.4913218201268,126.924081971972,-,-
테니스마스터,테니스,영업중,서울특별시 강남구 논현로30길 32,강남구,사립,37.4842379966783,127.04442388764,-,-
테니스핏,테니스,영업중,서울특별시 서초구 잠원로 145-57,서초구,사립,37.5207454685342,127.012260286337,-,-
꿀테니스,테니스,영업중,서울특별시 송파구 새말로 176,송파구,사립,37.4856729428157,127.132298537821,-,-
마마테니스,테니스,영업중,서울특별시 강남구 개포로22길 46,강남구,사립,37.4762059129821,127.04955733946,-,-
탑테니스,테니스,영업중,서울특별시 성북구 동소문로 89,성북구,사립,37.592648360741,127.015432500087,-,-
연세TOP테니스,테니스,영업중,서울특별시 노원구 한글비석로 325,노원구,사립,37.6564313254237,127.077694568615,-,-
에브리데이테니스데이,테니스,영업중,서울특별시 용산구 새창로 153-7,용산구,사립,37.53423377832,126.962818176403,-,-
테니스하우스,테니스,영업중,서울특별시 강동구 양재대로 1486,강동구,사립,37.5383548481379,127.140503180903,-,-
테니스모니터링,테니스,영업중,서울특별시 강북구 도봉로 157,강북구,사립,37.6227038159083,127.026998748137,-,-
더에이스테니스연습장,테니스,영업중,서울특별시 강서구 마곡중앙4로 22,강서구,사립,37.5582682775687,126.829269250567,-,-
역삼테니스파크,테니스,영업중,서울특별시 강남구 도곡로3길 13,강남구,사립,37.4910354096556,127.032667202596,-,-
스포원테니스아카데미,테니스,영업중,서울특별시 동작구 동작대로29길 69,동작구,사립,37.4884404676726,126.978095245091,-,-
바비테니스,테니스,영업중,서울특별시 강동구 올림픽로 630,강동구,사립,37.5377427349208,127.123424012827,-,-
테니스줄집,테니스,영업중,서울특별시 양천구 목동로 186,양천구,사립,37.529236367296,126.867081407639,-,-
도깨비테니스아카데미,테니스,영업중,서울특별시 동작구 여의대방로36길 36,동작구,사립,37.505811601908,126.925174739407,-,-
어반테니스,테니스,영업중,서울특별시 성동구 왕십리로 410,성동구,사립,37.5665807780953,127.024061677709,-,-
테니스플레이,테니스,영업중,서울특별시 강남구 테헤란로 113,강남구,사립,37.4989659425073,127.029522672832,-,-
탑테니스,테니스,영업중,서울특별시 양천구 목동로 201,양천구,사립,37.5264487278821,126.863910559375,-,-
테니스몰,테니스,영업중,서울특별시 성동구 왕십리로 410,성동구,사립,37.5658183975073,127.025577120088,-,-
에이치와이테니스,테니스,영업중,서울특별시 영등포구 시흥대로 675,영등포구,사립,37.4920252412887,126.908432546315,-,-
